 enc_1_302 enc_2_302
03049000 0.42740899324417114 -0.35413482785224915
03049800 -0.3582119047641754 -0.07998679578304291
03069500 -0.4219377040863037 -0.5980796217918396
03070500 -0.5226722955703735 -0.31123244762420654
03076600 0.2935311496257782 -0.4453001618385315
03078000 -0.11218912154436111 -0.4608536660671234
03140000 -0.5282271504402161 0.43279382586479187
03144000 -1.111358642578125 0.4118811786174774
03164000 2.100724935531616 0.3485136926174164
03165000 0.5910647511482239 0.65226149559021
03170000 1.5026994943618774 0.6063689589500427
03173000 0.7375824451446533 0.4953918755054474
03180500 -0.2412569671869278 -0.3922833502292633
03182500 -0.5492924451828003 0.10055094957351685
03186500 -0.7432348728179932 -0.5151917934417725
03213700 0.7726168632507324 -0.05484732240438461
03237280 -1.9955017566680908 0.3930574059486389
03237500 -1.8842190504074097 0.20265470445156097
03238500 -2.7661540508270264 1.192368745803833
03241500 -0.15725857019424438 0.005148138850927353
03280700 -1.4856590032577515 0.4780198633670807
03281500 -0.8134238123893738 -0.002525174291804433
03285000 -1.3176175355911255 -0.0418575257062912
03291780 -2.993356704711914 1.1776223182678223
03340800 -1.4970600605010986 -0.24397259950637817
03346000 -1.488513708114624 -0.24491502344608307
03357350 -2.527665615081787 0.2884378731250763
03364500 -1.7200146913528442 -0.13838467001914978
03366500 -2.156327962875366 0.05891884118318558
03368000 -3.425952672958374 1.241671085357666
03384450 -2.4563567638397217 0.32205930352211
03439000 1.6140691041946411 -1.7468342781066895
03455500 0.23575715720653534 -1.200630784034729
03456500 1.0332940816879272 -1.419101595878601
03460000 2.1823153495788574 -0.46926259994506836
03463300 0.15986941754817963 -1.482664704322815
03471500 1.5398157835006714 0.34692466259002686
03473000 1.6903241872787476 0.12759087979793549
03479000 0.7481854557991028 0.06006581708788872
03488000 0.6700394153594971 0.2321069985628128
03498500 0.31341421604156494 -0.1265196055173874
03500000 2.0169591903686523 -0.9416682124137878
03500240 1.7004826068878174 -0.48152634501457214
03504000 2.203796148300171 -1.7547848224639893
03574500 -1.2695372104644775 0.10265519469976425
03592718 -1.8587454557418823 1.3263956308364868
03604000 -0.43046724796295166 0.9625412821769714
04015330 -1.3574557304382324 -0.03536282107234001
04024430 0.22248828411102295 0.37337779998779297
04027000 0.3283337950706482 -0.28902265429496765
04040500 0.3640570044517517 -0.11388207226991653
04043050 -0.01481266412883997 -0.02910502627491951
04045500 1.6614347696304321 0.4871060848236084
04056500 1.8737225532531738 0.4070945978164673
04057510 1.4997245073318481 0.4530887007713318
04057800 0.6664652824401855 -0.041065964847803116
04059500 0.9231507778167725 0.03516233712434769
04063700 1.1892039775848389 0.6570485830307007
04074950 1.8062986135482788 0.9732774496078491
04105700 2.604326009750366 0.745849609375
04122200 2.4435155391693115 1.1851667165756226
04122500 2.6339898109436035 1.0573418140411377
04124000 2.9672930240631104 0.7052075266838074
04127918 1.2700159549713135 0.7463587522506714
04127997 2.6025619506835938 1.183616042137146
04161580 1.7694562673568726 0.05409509316086769
04185000 1.4671616554260254 -0.9639813899993896
04196800 -0.3598375618457794 -0.5968382358551025
04197100 -0.7352346181869507 -0.7850213646888733
04213000 -0.8567854762077332 -0.2941346764564514
04216418 -0.9460615515708923 0.3225330114364624
04221000 0.16634191572666168 0.5631073117256165
04224775 -0.0665033832192421 0.5732959508895874
04233000 0.5689691305160522 0.2815662920475006
04256000 -0.09048176556825638 -0.5834459066390991
04296000 0.7204282879829407 -0.8118096590042114
05056000 0.8407138586044312 0.5066968202590942
05057000 0.9055887460708618 0.48161762952804565
05057200 0.7217403054237366 0.33208543062210083
05120500 0.791640043258667 0.8126054406166077
05123400 0.9557605385780334 1.1245038509368896
05129115 1.742614984512329 0.6665920615196228
05131500 1.1799488067626953 0.8057588338851929
05291000 0.7014286518096924 0.28822118043899536
05362000 0.1774856001138687 -0.1723247915506363
05393500 -0.20607274770736694 -0.4253552556037903
05399500 -1.4508404731750488 0.9601742625236511
05408000 1.6419090032577515 1.0671638250350952
05412500 1.1400046348571777 -0.14672794938087463
05413500 1.6220383644104004 1.120527744293213
05414000 1.6066205501556396 0.969305157661438
05444000 0.8148835301399231 0.8130790591239929
05454000 -0.5522208213806152 -0.342408686876297
05458000 0.6786238551139832 0.21101036667823792
05466500 1.1506879329681396 -0.48580455780029297
05487980 -0.939094066619873 -0.407109797000885
05489000 -1.5004441738128662 -0.7105796337127686
05495000 -1.2610647678375244 -0.7618067860603333
05495500 -2.232375383377075 -0.07013431191444397
05501000 -1.7402911186218262 -0.2412949800491333
05503800 -2.4648096561431885 0.3147968649864197
05507600 -3.1301002502441406 1.2688703536987305
05508805 -2.2999470233917236 0.6172313690185547
05514500 -1.6994057893753052 0.057951316237449646
05525500 0.025637555867433548 -0.7148749828338623
05556500 -0.2963198721408844 -0.2804550528526306
05584500 -0.26119136810302734 -1.0362331867218018
05585000 0.8341880440711975 -0.8798335790634155
05591550 -1.608001947402954 -0.12876778841018677
05592050 -1.8696130514144897 0.21850891411304474
05593575 -2.846041679382324 0.4994823634624481
05593900 -2.30401611328125 0.4873718023300171
05595730 -3.0230982303619385 0.5457050800323486
06191500 2.1097352504730225 -0.16060279309749603
06224000 1.6398303508758545 -1.1190887689590454
06278300 -0.7177909016609192 -0.3829972445964813
06280300 1.7205127477645874 -0.5745129585266113
06289000 1.6830941438674927 0.5220291018486023
06311000 0.9908482432365417 0.05805390700697899
06332515 0.7203815579414368 0.720680296421051
06339100 0.5633917450904846 0.7334491014480591
06339500 0.7342858910560608 0.7607463002204895
06344600 0.5816568732261658 0.7931792736053467
06350000 0.6250602006912231 0.6927105784416199
06352000 0.6071568727493286 0.6803501844406128
06353000 0.6912944316864014 0.5980343818664551
06354000 0.7010717988014221 0.6106483340263367
06360500 0.8662519454956055 0.3755922317504883
06404000 0.957173764705658 0.5347119569778442
06406000 1.032267689704895 0.7990963459014893
06409000 1.1778510808944702 1.0650538206100464
06431500 1.5745527744293213 1.3427339792251587
06447000 0.8795214891433716 0.7793924808502197
06447500 0.9641676545143127 0.7572663426399231
06450500 1.0473769903182983 0.7641441226005554
06452000 0.9416722059249878 0.7510603666305542
06453600 0.9749294519424438 0.5639565587043762
06464500 0.9873309135437012 0.7649514079093933
06468170 0.6287094354629517 0.21114841103553772
06470800 0.5363245010375977 0.44808685779571533
06477500 0.7466654181480408 0.40189385414123535
06479438 0.47472143173217773 0.3052283227443695
06601000 1.2026925086975098 0.763935387134552
06614800 0.3464488089084625 -1.4330698251724243
06622700 0.09954719990491867 -0.3678306043148041
06623800 0.31212055683135986 -0.7128790616989136
06632400 0.21951627731323242 -0.17243511974811554
06746095 0.18032334744930267 -3.6269099712371826
06784000 1.0988764762878418 0.7802664041519165
06803510 0.08833611011505127 0.4453071057796478
06803530 0.02283811941742897 0.24212239682674408
06814000 -0.8463347554206848 0.5255807638168335
06847900 0.8068341612815857 0.734885036945343
06853800 0.8277243375778198 0.6852080821990967
06876700 0.8972899913787842 0.7849639058113098
06878000 -0.10865747928619385 0.4862847626209259
06879650 -0.7675884366035461 0.5093967318534851
06885500 -1.0107682943344116 0.5240186452865601
06888500 -1.7029058933258057 0.4568437933921814
06889200 -2.580838441848755 0.9763723015785217
06889500 -2.3474278450012207 0.5178115963935852
06892000 -1.8064216375350952 0.06528256088495255
06903400 -0.8468102216720581 -1.0533262491226196
06910800 -1.8791098594665527 0.34996309876441956
06911900 -2.150559902191162 0.7377607226371765
06917000 -2.4519946575164795 -0.3251676559448242
06918460 0.5061584711074829 -0.7387970685958862
06919500 -1.5003191232681274 -0.650485634803772
06921070 -1.5400173664093018 -0.3067893385887146
06921200 -2.3078033924102783 0.14441779255867004
07014500 0.17451973259449005 0.0740257054567337
07056000 -0.7264841198921204 -0.753330647945404
07057500 1.014078140258789 0.17921970784664154
07060710 -1.30238676071167 -0.3894464075565338
07066000 -0.045194610953330994 -0.10254785418510437
07067000 1.0438710451126099 0.08101227134466171
07068000 1.3675248622894287 -0.12226249277591705
07071500 1.5315107107162476 0.23465430736541748
07083000 1.9292670488357544 -0.3541969060897827
07142300 0.8519046902656555 0.7455508708953857
07145700 -1.9714962244033813 0.8093582391738892
07148400 0.8675657510757446 0.8740400075912476
07149000 1.03312087059021 0.7862130999565125
07151500 -0.1689462810754776 0.8760858774185181
07167500 -2.553109884262085 0.8852015733718872
07180500 -2.1056089401245117 1.1564642190933228
07184000 -2.7856781482696533 -0.5154537558555603
07195800 0.6674460768699646 0.4633471965789795
07196900 -1.4442272186279297 -0.23744316399097443
07197000 -0.12785349786281586 -0.41777515411376953
07208500 1.0158939361572266 0.6343066096305847
07226500 0.7860941290855408 0.8264890313148499
07261000 -0.9893832206726074 -0.6296600103378296
07291000 -2.005437135696411 1.345683217048645
07292500 -1.1020700931549072 1.3680003881454468
07299670 0.6845541596412659 0.614507257938385
07301410 0.8922238945960999 0.7058091163635254
07301500 0.8363166451454163 0.6484842300415039
07315200 -0.13102978467941284 0.7026970386505127
07315700 -0.5371100902557373 0.16984985768795013
07335700 -2.5753073692321777 -0.7961230278015137
07340300 -2.1580262184143066 -0.14068302512168884
07346045 1.3211331367492676 -0.8755687475204468
07362100 -0.3295557200908661 -0.4028187692165375
07375000 -0.8374926447868347 0.4787472188472748
08013000 0.9781122803688049 -0.19508156180381775
08014500 1.0521687269210815 1.1251976490020752
08023080 -1.2588913440704346 0.6243308186531067
08029500 -0.47233498096466064 0.16908706724643707
08066200 -1.805046796798706 1.6505115032196045
08066300 1.237176537513733 0.22982485592365265
08070000 0.08333545178174973 1.3383437395095825
08079600 -0.5141811966896057 0.31803712248802185
08082700 -0.17525258660316467 0.6513193845748901
08086212 0.33101144433021545 0.8530048131942749
08086290 -0.03994787484407425 0.7878764867782593
08101000 -0.9653130173683167 0.14725928008556366
08103900 -0.4678475856781006 -0.12632346153259277
08104900 -1.171773910522461 0.5446083545684814
08109700 0.7296532988548279 0.9930921196937561
08150800 -0.13343234360218048 1.1599525213241577
08158700 0.43249982595443726 0.4477449953556061
08158810 -0.2960827350616455 0.41612616181373596
08164000 -1.3914273977279663 0.02051570825278759
08164300 -1.3299802541732788 2.060708999633789
08164600 -2.050644636154175 0.06307025998830795
08165300 0.33868375420570374 1.3731858730316162
08171300 -0.11485467106103897 0.9503648281097412
08175000 -0.06963738799095154 0.34993407130241394
08176900 -1.060079574584961 0.736670970916748
08189500 -0.2155480533838272 0.5773015022277832
08190000 -0.04308703541755676 1.1907719373703003
08190500 -0.13247570395469666 0.9185631275177002
08194200 0.17526227235794067 0.9992930293083191
08195000 -0.5141491889953613 1.3371676206588745
08196000 -0.9217520356178284 1.540917158126831
08198500 -0.6955814361572266 1.5711840391159058
08200000 -1.5315337181091309 2.2985012531280518
08202700 -0.7966123819351196 1.236438512802124
08267500 1.7719769477844238 0.683043360710144
08269000 1.3423703908920288 0.6658458709716797
08271000 1.7267574071884155 0.4105680584907532
08324000 0.9597896337509155 0.7515775561332703
08377900 1.3370405435562134 0.6608548164367676
08378500 1.3171266317367554 0.8707448244094849
08380500 1.269702434539795 0.7040083408355713
09034900 0.5046311020851135 -1.224616289138794
09035800 1.9054951667785645 0.2485741525888443
09035900 1.750491738319397 -0.10424734652042389
09047700 1.698750376701355 0.6121799349784851
09065500 0.303373247385025 -1.2178490161895752
09066000 0.6088466048240662 -0.13718652725219727
09066200 0.09223870933055878 -0.703368604183197
09066300 0.969664454460144 -0.2398999184370041
09081600 1.1449942588806152 -1.0260635614395142
09210500 1.5396740436553955 0.8187077641487122
09223000 1.206068992614746 0.1733284592628479
09306242 0.8751365542411804 0.885654091835022
09312600 1.109910011291504 0.5078956484794617
09352900 1.0537350177764893 -1.2282792329788208
09378630 0.8241363763809204 0.37281787395477295
09386900 0.8462648987770081 0.6575192213058472
09404450 1.2443104982376099 0.8491584062576294
09430500 0.968260645866394 0.8576384782791138
09430600 0.4313044548034668 0.523925244808197
09480000 0.6416279673576355 0.9285091757774353
09492400 1.8902369737625122 0.4894918203353882
09494000 1.2334275245666504 0.885717511177063
09497980 0.7198996543884277 0.9858168363571167
09505350 0.623853862285614 0.9844998121261597
09505800 0.8546028137207031 0.9817224740982056
09508300 -0.9492253065109253 1.5018709897994995
09510200 0.47984856367111206 1.143683910369873
09512280 0.3488885760307312 1.060868501663208
09513780 -0.0043543255887925625 1.3244807720184326
10172700 1.1194310188293457 0.9606219530105591
10172800 2.0937678813934326 -0.5273623466491699
10205030 1.2012349367141724 0.9425913691520691
10234500 1.4406719207763672 1.1758731603622437
10242000 1.0420279502868652 0.9658651947975159
10244950 1.6359163522720337 1.888719081878662
10249300 1.2135130167007446 1.2854523658752441
10258500 0.8245382905006409 0.8823639750480652
10259000 1.2890877723693848 1.0988390445709229
10259200 0.7668465375900269 0.9515101909637451
10263500 1.432641625404358 1.8268933296203613
10316500 -0.32480940222740173 -0.7942716479301453
10329500 1.0069334506988525 0.9768834710121155
10336645 -0.7409462332725525 -0.8845447301864624
10336660 -1.0449742078781128 -0.8873365521430969
10343500 0.46902284026145935 0.27742356061935425
10396000 1.3859481811523438 0.3861536979675293
11098000 0.048162929713726044 1.7076869010925293
11124500 0.6854868531227112 0.8174485564231873
11141280 0.8554633855819702 1.0524473190307617
11143000 1.0514217615127563 -0.25579214096069336
11148900 -0.8662407398223877 0.8105152249336243
11151300 0.8067260980606079 0.8722915649414062
11162500 -0.3114851415157318 1.1622291803359985
11176400 0.4074423313140869 1.1727750301361084
11180500 0.3491586148738861 1.11519455909729
11180960 -0.498570054769516 1.414198637008667
11224500 0.8451963067054749 0.8616510033607483
11230500 0.8586872220039368 -1.018054723739624
11237500 -0.8465179800987244 -0.402007520198822
11253310 0.8236528635025024 0.9439207315444946
11264500 0.2982633709907532 -1.047033429145813
11266500 0.30187326669692993 -0.9632302522659302
11274500 0.5381673574447632 0.9413946866989136
11274630 0.8162370920181274 0.7904682159423828
11284400 -1.2366052865982056 1.4937385320663452
11381500 1.5538859367370605 0.281646192073822
11383500 1.0286970138549805 0.8088467121124268
11451100 -0.2326437532901764 -0.1627982258796692
11468500 0.16994448006153107 -0.4431133270263672
11473900 0.31915169954299927 -0.22440703213214874
11475560 0.10955455154180527 -0.7845451235771179
11476600 0.9058073163032532 -1.2190937995910645
11478500 -0.4278263449668884 -0.11598636955022812
11480390 -0.10639414936304092 -0.4026139974594116
11481200 -0.5710862874984741 -0.36635932326316833
11482500 0.6144378185272217 -1.2741197347640991
11522500 1.5376437902450562 -1.229178547859192
11523200 0.7504217028617859 -0.6358897686004639
11528700 1.687662124633789 -0.8218467831611633
11532500 0.0647052675485611 -1.428781270980835
12010000 0.7878655195236206 -2.3955907821655273
12013500 1.0211228132247925 -1.389512300491333
12020000 -0.012850417755544186 -0.9264716506004333
12025700 0.7964200377464294 -1.6847896575927734
12035000 1.354004979133606 -2.5347373485565186
12040500 0.2142757922410965 -2.4401936531066895
12041200 1.566426396369934 -3.772839069366455
12048000 2.6763076782226562 -0.708142101764679
12054000 0.594806432723999 -1.6192526817321777
12056500 0.0838419497013092 -2.0912516117095947
12073500 1.321224570274353 0.7126697897911072
12082500 1.897886037826538 -2.6024210453033447
12092000 1.7454038858413696 -3.0381667613983154
12114500 0.18152515590190887 -1.3462990522384644
12115000 0.3179924190044403 -1.4447075128555298
12115500 -0.16355979442596436 -1.6303226947784424
12117000 2.365257740020752 -1.879641056060791
12145500 0.5364965200424194 -1.4085367918014526
12147500 0.3023792803287506 -2.561398983001709
12147600 -2.2815608978271484 -1.4469035863876343
12167000 0.21756234765052795 -1.9169985055923462
12175500 1.7892818450927734 -4.536654949188232
12178100 0.939593493938446 -2.668571949005127
12186000 1.0945675373077393 -2.780639171600342
12189500 1.4440722465515137 -2.560107469558716
12358500 0.8164125680923462 -0.9013231992721558
12390700 1.3916187286376953 -0.5576969385147095
12411000 0.43420296907424927 -1.0394734144210815
12414500 1.037161111831665 -0.799557089805603
12447390 0.6410540342330933 -0.29490840435028076
12451000 1.255378007888794 -2.752213716506958
12488500 1.7382562160491943 -1.2319951057434082
13011500 0.23642554879188538 -0.4479600191116333
13011900 1.5340592861175537 -0.9479947090148926
13018300 2.1825504302978516 0.22779490053653717
13023000 2.0675806999206543 -0.22203892469406128
13083000 1.2994142770767212 0.9662652611732483
13161500 1.1736423969268799 0.6194067001342773
13235000 2.2412760257720947 -0.6604255437850952
13240000 -0.3001042902469635 -1.027052402496338
13313000 0.8594578504562378 -0.5259117484092712
13331500 1.5202418565750122 -0.9731754660606384
13337000 1.1841497421264648 -1.064499020576477
13338500 1.527429223060608 -0.11615484207868576
13340000 1.7304792404174805 -0.8910179734230042
13340600 1.6076879501342773 -0.9228151440620422
14020000 0.8101766109466553 -0.9780799150466919
14137000 1.6276485919952393 -1.508094310760498
14138800 -0.9492670893669128 -0.9445497989654541
14138870 0.2948495149612427 -1.8870668411254883
14138900 -0.08775553107261658 -2.3032689094543457
14139800 -0.030267076566815376 -2.059800863265991
14141500 0.48481452465057373 -1.9822475910186768
14154500 0.1720222681760788 -0.4057362675666809
14158500 3.864985466003418 -2.4273548126220703
14158790 -0.08463189750909805 -1.0853118896484375
14166500 1.4507229328155518 -1.0381579399108887
14182500 -0.19860593974590302 -1.7822402715682983
14185000 0.38192352652549744 -1.0583961009979248
14185900 -0.04739655554294586 -1.5437761545181274
14222500 0.9992963075637817 -1.7972251176834106
14236200 0.7600924372673035 -1.9655015468597412
14301000 1.6342865228652954 -1.5934033393859863
14305500 0.7928109169006348 -2.4170138835906982
14306500 1.4871069192886353 -1.4127280712127686
14309500 0.32347050309181213 -0.4777524471282959
14316700 0.015970343723893166 -0.6329950094223022
14325000 0.13435138761997223 -1.3326462507247925
14400000 0.07165861874818802 -2.279606580734253
